,ver_claim_ids,used_words_and_synonyms
11348,vclaim-pol-11348,"['says', 'barack', 'obama', ""'s"", 'health', 'care', 'law', '``', 'biggest', 'job-killer', 'ever', '.', ""''""]"
11349,vclaim-pol-11349,"['``', '#', 'jerseycomeback', 'keeps', 'rolling', '!', 'thanks', '@', 'govchristie', 'nj', 'lowest', 'corruption', 'risk', 'state', '.', ""''""]"
11350,vclaim-pol-11350,"['``', 'obama', 'tells', 'russia', ""'ll"", 'turn', 'america', ""'s"", 'defense', 'system', 're-elected', '.', ""''""]"
11351,vclaim-pol-11351,"['``', 'last', 'year', ',', 'produced', '14', 'percent', 'less', 'oil', 'public', 'lands', 'year', '.', ""''""]"
11352,vclaim-pol-11352,"['says', '``', 'new', 'estimates', 'congressional', 'budget', 'office', 'conclude', 'final', 'price-tag', ""''"", 'health', 'care', 'law', '``', 'exceed', '$', '2', 'trillion', '—', 'double', 'initially', 'reported', '.', ""''""]"
11353,vclaim-pol-11353,"['rhode', 'island', 'raises', 'meal', 'beverage', 'tax', '10', 'percent', ',', 'would', '``', 'fourth-highest', 'nation', '.', ""''""]"
11354,vclaim-pol-11354,"['says', '``', 'duration', 'recession', 'single', 'person', 'government', 'middle', 'management', 'lost', '(', ')', 'job', 'taken', 'pay', 'cut', '.', ""''""]"
11355,vclaim-pol-11355,"['bill', 'could', 'restrict', 'free', 'speech', 'president', 'nearby', 'signed', 'president', 'barack', 'obama', '``', 'secret', '.', ""''""]"
11356,vclaim-pol-11356,"['``', ""'ve"", 'leadership', 'travis', 'county', 'da', ""'s"", 'office', '30', 'years', '.', ""''""]"
11357,vclaim-pol-11357,"['``', 'one', 'single', 'federal', 'housing', 'program', 'yet', 'needed', 'bailout', 'survive', '.', ""''""]"
11358,vclaim-pol-11358,"['says', 'president', 'obama', 'allies', 'congress', 'gave', '``', 'power', ""''"", 'control', 'medicare', 'patients', '’', 'health', 'care', 'decisions', '``', 'commission', '15', 'unelected', 'bureaucrats', 'washington', '.', ""''""]"
11359,vclaim-pol-11359,"['``', 'every', 'time', 'weight', 'vehicle', 'reduced', 'hundred', 'pounds', ',', 'chances', 'dying', 'going', 'go', '5', 'percent', '.', 'peel', 'three', 'hundred', 'pounds', '–', '’', '15', 'percent', 'likely', 'die', 'car', '.', ""''""]"
11360,vclaim-pol-11360,"['``', 'polls', 'show', 'americans', 'overwhelmingly', 'opposed', 'obamacare', ',', 'especially', 'individual', 'mandate', '.', ""''""]"
11361,vclaim-pol-11361,"['says', 'gloria', 'steinem', 'called', 'kay', 'bailey', 'hutchison', '``', 'female', 'impersonator', '.', ""''""]"
11362,vclaim-pol-11362,"['says', 'congressman', 'steve', 'rothman', 'voted', 'funding', 'president', 'barack', 'obama', '’', 'auto', 'bailout', 'would', 'let', 'automakers', 'go', 'bankrupt', '.']"
11363,vclaim-pol-11363,"['``', 'medicare', 'bankrupt', 'nine', 'years', '.', ""''""]"
11364,vclaim-pol-11364,"['``', 'right', 'sufficient', 'reserves', 'take', 'care', 'tennessee', ""'s"", 'lottery', 'scholarship', 'students', 'years', '.', ""''""]"
11365,vclaim-pol-11365,"['says', 'need', 'photo', 'id', 'purchase', 'sudafed', 'texas', '.']"
11366,vclaim-pol-11366,"['gov', '.', 'scott', 'walker', 'helping', 'pay', 'criminal', 'defense', 'man', 'accused', '``', 'boy', 'rape', '.', ""''""]"
11367,vclaim-pol-11367,"['says', 'u.s.', 'rep.', 'connie', 'mack', '``', 'took', 'seven', 'half', 'years', 'finish', 'college', '.', ""''""]"
11368,vclaim-pol-11368,"['says', 'barack', 'obama', '``', 'black', 'imposter', ""''"", 'joke', 'got', 'standing', 'ovation', 'san', 'angelo', 'rodeo', '.']"
11369,vclaim-pol-11369,"['says', 'mitt', 'romney', 'said', '``', 'going', 'live', 'high', 'gas', 'prices', ',', ""'s"", 'good', 'thing', 'reduce', 'consumption', ',', ""n't"", 'want', 'produce', 'gasoline', '.', ""''""]"
11370,vclaim-pol-11370,"['says', 'congressman', 'bill', 'pascrell', '``', 'voted', 'remove', 'public', 'option', 'affordable', 'health', 'care', 'act', '.', ""''""]"
11371,vclaim-pol-11371,"['``', '(', 'jackson', ')', 'plan', '(', 'reforming', 'cleveland', 'schools', ')', 'lacks', 'data', 'methods', 'proven', 'raise', 'student', 'achievement', '.', ""''""]"
11372,vclaim-pol-11372,"['``', 'state', '[', 'food', 'stamp', 'call', 'center', ']', 'program', 'administered', 'foreign', 'shores', '.', ""''""]"
11373,vclaim-pol-11373,"['says', 'rhode', 'island', 'lottery', 'proposed', ',', '``', 'state', 'residents', 'enticed', 'vote', 'promise', 'money', 'would', 'used', 'education', '.', ""''""]"
11374,vclaim-pol-11374,"['``', '80', 'percent', 'small', 'businesses', 'forced', 'give', 'current', 'plans', 'due', 'new', 'obamacare', 'regulations', '.', ""''""]"
11375,vclaim-pol-11375,"['president', 'barack', 'obama', '``', 'reduced', 'cost', 'prescription', 'drugs', 'nearly', '3.6', 'million', 'americans', '2011', '.', ""''""]"
11376,vclaim-pol-11376,"['``', 'found', 'unconstitutional', 'drug', 'test', 'elected', 'officials', 'prevents', 'us', ',', 'citizens', ',', 'first', 'amendment', 'right', '.', ""''""]"
11377,vclaim-pol-11377,"['new', 'federal', 'projections', 'estimate', 'health', 'care', 'overhaul', '``', 'cost', '$', '1.76', 'trillion', '10', 'years', '--', 'well', '$', '940', 'billion', 'democrats', 'originally', 'claimed', '.', ""''""]"
11378,vclaim-pol-11378,"['says', 'president', 'barack', 'obama', 'promised', '``', 'work', 'employer', 'lower', 'premiums', '$', '2,500', 'per', 'family', 'per', 'year', ',', ""''"", 'health', 'care', 'law', '``', 'raises', 'premiums', 'individual', 'market', '$', '2,100', 'per', 'family', '.', ""''""]"
11379,vclaim-pol-11379,"['since', 'florida', 'passed', '``', 'stand', 'ground', ""''"", 'law', '2005', ',', 'deaths', 'due', 'self-defense', 'jumped', '250', 'percent', '.']"
11380,vclaim-pol-11380,"['says', 'governor', ',', 'wisconsin', 'cut', 'unemployment', '2.1', 'percent', 'state', '’', 'unemployment', 'rate', '``', 'lowest', 'country', '40', 'consecutive', 'months', '.', ""''""]"
11381,vclaim-pol-11381,"['says', 'new', 'health', 'care', 'law', '``', 'patient-doctor', 'relationship', 'eliminated', '.', ""''""]"
11382,vclaim-pol-11382,"['cbo', 'says', 'cost', 'health', 'care', 'reform', 'rise', '$', '1.8', 'trillion', ',', '``', 'increasing', 'price', 'far', 'greater', '$', '900', 'billion', ""''"", 'originally', 'projected', '.']"
11383,vclaim-pol-11383,"['``', 'poorest', 'country', 'women', '.', ""''""]"
11384,vclaim-pol-11384,"['changes', 'georgia', '’', 'tax', 'fee', 'structure', '``', 'overall', 'tax', 'cut', '.', ""''""]"
11385,vclaim-pol-11385,"['says', 'study', 'shows', 'children', 'live', 'biological', 'parent', 'parent', ""'s"", 'boyfriend', 'girlfriend', '``', '20', 'times', 'greater', 'chance', 'sexually', 'abused', '.', ""''""]"
11386,vclaim-pol-11386,"['says', 'president', 'barack', 'obama', 'position', 'gay', 'marriage', '.']"
11387,vclaim-pol-11387,"['``', 'every', 'poll', 'see', ',', 'overwhelming', 'majority', 'people', 'want', '[', 'e-verify', ']', '.', ""''""]"
11388,vclaim-pol-11388,"['``', 'nearly', '45', 'percent', 'women', 'receive', 'health', 'screenings', '(', 'women', '’', 'health', 'program', ')', 'planned', 'parenthood', 'health', 'center', '.', ""''""]"
11389,vclaim-pol-11389,"['``', 'half', 'births', 'texas', 'paid', 'medicaid', '.', ""''""]"
11390,vclaim-pol-11390,"['``', '’', 'dramatic', 'drop', 'violent', 'crime', 'since', 'law', '(', '‘', 'stand', 'ground', '’', ')', 'effect', '.', ""''""]"
11391,vclaim-pol-11391,"['says', 'seven', 'percent', '2009', '’', 'stimulus', 'bill', 'went', 'toward', 'transportation', 'projects', ',', 'yet', 'created', 'one-third', 'bill', '’', 'total', 'jobs', '.']"
11392,vclaim-pol-11392,"['according', 'congressional', 'budget', 'office', ',', '``', 'many', '20', 'million', 'americans', 'could', 'lose', 'employer-based', 'insurance', 'thanks', 'obamacare', '.', ""''""]"
11393,vclaim-pol-11393,"['says', 'former', 'u.s.', 'rep.', 'carol', 'shea-porter', 'refused', 'host', 'town', 'hall', 'meetings', 'time', 'congress', '.']"
11394,vclaim-pol-11394,"['says', 'fiscal', 'year', '2010', ',', '``', 'nearly', '80', 'percent', 'women', 'served', ""''"", 'texas', 'women', '’', 'health', 'program', 'received', 'services', 'provider', 'planned', 'parenthood', 'clinic', '.']"
11395,vclaim-pol-11395,"['``', 'revenue', 'generated', 'drilling', 'virginia', '’', 'coast', '?', '$', '40', 'million', '10', 'years', '.', ""''""]"
11396,vclaim-pol-11396,"['says', '``', 'new', 'jersey', 'educated', 'population', 'states', 'country', '.', ""''""]"
11397,vclaim-pol-11397,"['``', 'new', 'business', 'startups', 'lowest', 'levels', '30', 'years', '.', ""''""]"
11398,vclaim-pol-11398,"['metro', 'atlantans', 'spend', '``', 'hour', 'every', 'day', ""''"", '``', 'five', 'hours', 'week', ""''"", 'commuting', ',', 'total', '``', '260', 'hours', 'year', '.', ""''""]"
11399,vclaim-pol-11399,"['says', 'romney', 'flip-flopped', 'abortion', '.']"
11400,vclaim-pol-11400,"['restore', 'act', 'started', '``', 'effort', 'dedicate', 'much', 'bp', 'fine', 'money', 'possible', 'towards', 'gulf', 'coast', 'restoration', ""''"", '``', 'could', 'steer', 'money', 'places', 'like', 'great', 'lakes', 'west', 'coast', '.', ""''""]"
11401,vclaim-pol-11401,"['president', 'barack', 'obama', '``', 'ending', 'medicare', 'know', '.', ""''""]"
11402,vclaim-pol-11402,"['says', '``', 'got', 'chance', 'pass', 'think', 'oregon', ""'s"", 'first', 'human', 'trafficking', 'bill', 'increased', '66', 'percent', 'calls', 'human', 'trafficking', 'hotline', '.', ""''""]"
11403,vclaim-pol-11403,"['``', 'new', 'jersey', 'loses', 'net', ',', 'minus', 'come', 'state', ',', '30,000', 'students', 'year', '.', ""''""]"
11404,vclaim-pol-11404,"['says', 'lake', 'erie', 'contains', 'native', 'fish', 'great', 'lakes', 'combined', '.']"
11405,vclaim-pol-11405,"['says', 'gas', 'costs', '$', '4.50', 'gallon', '.']"
11406,vclaim-pol-11406,"['administration', 'issued', 'rules', '``', '$', '1', 'abortions', 'obamacare', ""''"", '``', 'requires', 'persons', 'enrolled', 'insurance', 'plans', 'include', 'elective', 'abortion', 'coverage', 'pay', ""''"", 'abortion', 'premium', '.']"
11407,vclaim-pol-11407,"['``', '(', 'gm', 'chrysler', ')', 'repaid', 'loans', '.', ""''""]"
11408,vclaim-pol-11408,"['``', 'however', ',', 'took', '$', '19.5', 'million', 'oregon', 'lottery', 'funds', 'port', 'newport', 'eventually', 'land', 'new', 'noaa', 'marine', 'operations', 'center-pacific', '.', ""''""]"
11409,vclaim-pol-11409,"['``', 'know', 'obamacare', 'cost', 'nearly', 'twice', 'much', 'initially', 'expected', '--', '$', '1.8', 'trillion', '?', ""''""]"
11410,vclaim-pol-11410,"['says', 'milwaukee', 'county', 'executive', 'chris', 'abele', '``', 'eliminated', ""''"", 'sheriff', '’', 'office', 'funding', 'providing', 'security', 'presidential', 'presidential', 'campaign', 'visits', '.']"
11411,vclaim-pol-11411,"['``', 'ninety', 'percent', 'people', 'work', 'country', 'work', 'companies', '100', 'people', ',', 'maybe', 'even', 'less', '.', ""''""]"
11412,vclaim-pol-11412,"['``', 'bill', 'allows', 'virginia', 'join', '23', 'states', 'ultrasound', 'procedure', ""''"", 'abortion', '.']"
11413,vclaim-pol-11413,"['despite', 'president', 'barack', 'obama', ""'s"", 'promise', 'cut', 'healthcare', 'costs', ',', '``', 'average', 'cost', 'family', 'policy', '$', '1,300', '.', ""''""]"
11414,vclaim-pol-11414,"['says', 'tennessee', 'lowest', 'beer', 'excise', 'tax', 'rates', 'country', '.']"
11415,vclaim-pol-11415,"['``', 'make', 'mistake', '--', 'sherrod', 'brown', 'one', 'main', 'd.c.', 'politicians', 'responsible', 'ohio', 'jobs', 'moving', 'china', '.', ""''""]"
11416,vclaim-pol-11416,"['``', 'every', '1', 'percent', 'increase', 'cost', 'health', 'insurance', 'today', 'causes', '30,000', 'georgians', 'uninsured', '.', ""''""]"
11417,vclaim-pol-11417,"['``', '$', '60', 'billion', '2010', 'medicare', 'fraud', '.', ""''""]"
11418,vclaim-pol-11418,"['says', '``', '.', '2', 'cause', 'death', 'u.s.', '(', ')', 'women', '50', 'killed', 'spouse', 'domestic', 'partner', '.', ""''""]"
11419,vclaim-pol-11419,"['new', 'health', 'care', 'law', ',', '``', 'americans', 'longer', 'see', 'coverage', 'dropped', 'capped', 'illness', 'strikes', '.', ""''""]"
11420,vclaim-pol-11420,"['time', 'obama', 'took', 'office', ',', '``', 'bush', 'administration', 'given', 'car', 'companies', '$', '13', 'billion', 'money', 'gone', '.', ""''""]"
11421,vclaim-pol-11421,"['says', '85', 'percent', 'milwaukee', 'shootings', 'involve', '``', 'people', 'extensive', 'criminal', 'records', 'shooting', 'people', 'extensive', 'criminal', 'records', '.', ""''""]"
11422,vclaim-pol-11422,"['says', '``', 'governor', 'took', 'away', 'billion', 'dollars', 'rebates', ',', 'real', 'dollars', ',', 'property', 'taxes', 'gone', '20', 'percent', '.', ""''""]"
11423,vclaim-pol-11423,"['``', 'also', ',', 'park', '’', 'far', ',', 'ability', 'build', 'reservoir', 'hold', '30-day', 'water', 'supply', 'city', 'atlanta', '.', ""''""]"
11424,vclaim-pol-11424,"['independent', 'payment', 'advisory', 'board', 'created', 'health', 'care', 'reform', 'law', '``', 'ration', 'care', 'deny', 'certain', 'medicare', 'treatments', '.', ""''""]"
11425,vclaim-pol-11425,"['says', 'gov', '.', 'scott', 'walker', '``', '’', 'balance', 'budget', ""''"", '``', 'larger', 'state', 'deficit', '14', 'months', '(', ')', 'term', 'elected', '.', ""''""]"
11426,vclaim-pol-11426,"['says', '``', 'well', ""''"", '54', 'million', 'abortions', 'since', '1973', '.']"
11427,vclaim-pol-11427,"['``', '27,000', 'rhode', 'island', 'jobs', 'depend', 'trade', 'canada', '.', ""''""]"
11428,vclaim-pol-11428,"['new', 'health', 'care', 'law', ',', '``', '17', 'million', 'kids', 'longer', 'denied', 'pre-existing', 'condition', '.', ""''""]"
11429,vclaim-pol-11429,"['new', 'health', 'care', 'law', ',', '``', '2.5', 'million', 'young', 'adults', 'coverage', '.', ""''""]"
11430,vclaim-pol-11430,"['``', '9,000', 'state', 'employees', 'added', 'state', '’', 'payroll', ',', 'oregon', '’', 'revenue', 'forecasts', 'dropped', '$', '4', 'billion', '.', ""''""]"
11431,vclaim-pol-11431,"['``', '1950', ',', 'average', 'american', 'lived', '68', 'years', '16', 'workers', 'supported', 'one', 'retiree', '.', 'today', ',', 'average', 'life', 'expectancy', '78', 'three', 'workers', 'support', 'one', 'retiree', '.', ""''""]"
11432,vclaim-pol-11432,"['says', 'david', 'rivera', '``', 'allowed', 'house', 'republican', 'leaders', 'strip', 'key', 'provisions', 'stock', 'act', ""''"", 'would', 'crack', 'insider', 'trading', 'members', 'congress', '.']"
11433,vclaim-pol-11433,"['says', 'david', 'rivera', '``', 'received', '$', '5,000', 'campaign', 'contribution', 'congressman', 'spencer', 'bachus', ',', 'currently', 'house', 'ethics', 'investigation', 'insider', 'trading', '.', ""''""]"
11434,vclaim-pol-11434,"['``', 'texas', ',', '668', 'democratic', 'hispanic', 'elected', 'officials', '60', 'republican', 'party', '.', ""''""]"
11435,vclaim-pol-11435,"['``', '(', 'independent', 'payment', 'advisory', 'board', ')', 'board', 'ration', 'care', 'deny', 'certain', 'medicare', 'treatments', 'washington', 'fund', 'wasteful', 'spending', '.', ""''""]"
11436,vclaim-pol-11436,"['says', '``', '1', 'million', 'signatures', ""''"", 'submitted', 'attempt', 'recall', 'gov', '.', 'scott', 'walker', '.']"
11437,vclaim-pol-11437,"['wisconsin', 'state', 'assembly', 'chambers', 'extend', 'bathroom', 'parlor', ',', 'rules', 'allow', 'members', 'vote', 'member', 'chambers', '.']"
11438,vclaim-pol-11438,"['says', '``', 'plan', 'property', 'tax', 'cut', '.', ""''""]"
11439,vclaim-pol-11439,"['``', 'total', '(', 'state', ')', 'payroll', 'gone', '.', 'total', 'amount', 'number', 'workers', 'state', 'gone', '.', 'like', 'fact', 'bulk', 'retirements', '.', ""''""]"
11440,vclaim-pol-11440,"['``', 'lot', 'casinos', 'across', 'country', 'gone', 'bankrupt', '.', ""''""]"
11441,vclaim-pol-11441,"['obama', ""'s"", 'secretary', 'energy', ',', 'dr.', 'steven', 'chu', ',', '``', 'said', 'publicly', 'wants', 'us', 'pay', 'european', 'levels', '(', 'gasoline', ')', ',', 'would', '$', '9', '$', '10', 'gallon', '.', ""''""]"
11442,vclaim-pol-11442,"['says', 'gov', '.', 'scott', 'walker', 'cut', 'aid', 'local', 'schools', 'despite', 'campaigning', 'trying', 'restore', 'two-thirds', 'state', 'funding', 'education']"
11443,vclaim-pol-11443,"['``', 'democrat', 'majority', 'senate', 'failed', 'submit', '[', ']', 'budget', 'past', '1,000', 'days', '.', ""''""]"
11444,vclaim-pol-11444,"['``', '850,000', 'ohio', 'jobs', 'tied', 'auto', 'industry', '.', ""''""]"
11445,vclaim-pol-11445,"['says', 'accomplishments', 'include', '``', 'fiscally', 'responsible', 'budget', 'agreement', 'controls', 'state', 'spending', '.', ""''""]"
11446,vclaim-pol-11446,"['says', 'four', 'super', 'pacs', 'republican', 'side', 'texas', 'u.s.', 'senate', 'race', '.']"
11447,vclaim-pol-11447,"['president', 'barack', 'obama', '’', 'policies', 'forced', '``', 'many', 'parts', 'country', 'experience', 'rolling', 'blackouts', '.', ""''""]"
11448,vclaim-pol-11448,"['``', 'last', 'two', 'years', ',', 'super', 'pacs', 'raised', '$', '180', 'million', '--', 'roughly', 'half', 'coming', 'fewer', '200', 'super-rich', 'people', 'roughly', '20', 'percent', 'corporations', '.', ""''""]"
11449,vclaim-pol-11449,"['``', 'ohio', 'meeting', 'obligation', 'update', 'voter', 'registrations', 'voters', 'change', 'address', 'bmv', '.', ""''""]"
11450,vclaim-pol-11450,"['``', 'costs', '$', '40,000', 'year', 'homeless', 'person', 'streets', '.', ""''""]"
11451,vclaim-pol-11451,"['says', 'wisconsin', 'assembly', 'republicans', 'voted', 'repeal', 'law', 'ensures', '``', 'women', 'get', 'paid', 'less', 'man', 'job', '.', ""''""]"
11452,vclaim-pol-11452,"['``', 'clear', 'majority', 'americans', 'support', 'removing', 'cost-sharing', 'requirement', 'prescription', 'contraceptive', 'coverage', '.', ""''""]"
11453,vclaim-pol-11453,"['georgia', 'ranks', '``', 'last', 'job', 'growth', '.', ""''""]"
11454,vclaim-pol-11454,"['``', 'seven', '10', 'states', 'lowest', 'unemployment', 'rates', '(', ')', 'republican', 'governors', '…', 'approach', 'republicans', 'using', 'working', '.', ""''""]"
11455,vclaim-pol-11455,"['says', '94', 'percent', 'wisconsin', 'employers', 'think', 'state', '``', 'heading', 'right', 'direction', ""''"", 'majority', 'say', '``', 'grow', 'companies', '2012', '.', ""''""]"
11456,vclaim-pol-11456,"['``', ""'re"", 'paying', 'less', 'rate', 'tax', '--', 'richest', 'people', 'america', '--', 'last', '80', 'years', '.', ""''""]"
11457,vclaim-pol-11457,"['``', 'hundred', 'percent', 'jobs', 'lost', 'recession', 'reclaimed', 'texas', '…', 'nation', '36', 'percent', '.', ""''""]"
11458,vclaim-pol-11458,"['giant', 'companies', 'like', 'toyota', 'locate', 'state', 'passed', 'right-to-work', 'law']"
11459,vclaim-pol-11459,"['pip', 'fraud', '``', '$', '1', 'billion', 'fraud', '.', ""''""]"
11460,vclaim-pol-11460,"['says', '``', 'traffic', 'fatalities', 'fallen', 'dramatically', ',', 'even', 'population', 'risen', '.', 'likely', 'stay', 'alive', 'biking', ',', 'walking', 'driving', 'around', 'portland', ""''"", 'took', 'portland', 'bureau', 'transportation', '.']"
11461,vclaim-pol-11461,"['says', '``', 'cut', 'taxes', '$', '600', 'million', ""''"", 'governor', '.']"
11462,vclaim-pol-11462,"['``', 'keep', 'minimum', 'wage', 'current', 'level', ',', 'single-parent', 'families', 'earning', 'minimum', 'wage', 'full-time', 'job', 'live', 'poverty', 'new', 'jersey', '.', ""''""]"
11463,vclaim-pol-11463,"['socially', 'conservative', 'group', 'sponsored', '``', 'prayer', 'vigil', ""''"", 'stop', 'people', 'buying', 'girl', 'scout', 'cookies', 'thinks', 'girl', 'scouts', 'affiliated', 'planned', 'parenthood', '.']"
11464,vclaim-pol-11464,"['says', 'barack', 'obama', '``', 'promised', ""''"", 'gasoline', '$', '2.50', 'gallon', '.']"
11465,vclaim-pol-11465,"['says', 'barack', 'obama', '``', 'promised', 'would', 'cut', 'deficit', 'half', ""''"", '’', '.']"
11466,vclaim-pol-11466,"['``', 'fact', '90-percent', 'syndrome', 'children', 'aborted', 'country', '.', ""''""]"
11467,vclaim-pol-11467,"['president', 'barack', 'obama', '’', 'health', 'care', 'law', 'takes', 'full', 'effect', ',', '``', '100', 'percent', ""''"", 'americans', '``', 'depend', 'form', 'federal', 'payment', ',', 'form', 'government', 'benefit', 'help', 'provide', '.', ""''""]"
11468,vclaim-pol-11468,"['``', 'little', 'less', '50', 'percent', 'people', 'country', 'depend', 'form', 'federal', 'payment', ',', 'form', 'government', 'benefit', 'help', 'provide', '.', ""''""]"
11469,vclaim-pol-11469,"['says', 'obama', '``', 'doubled', 'stock', 'market', 'started', 'sworn', 'office', ""''""]"
11470,vclaim-pol-11470,"['says', 'wisconsin', 'gov', '.', 'scott', 'walker', ""n't"", 'make', 'calendar', 'public', '--', '``', ""'s"", 'dime', ""n't"", 'know', '.', ""''""]"
11471,vclaim-pol-11471,"['says', 'proposed', 'fiscal', 'year', '2013', 'budget', '``', 'still', 'level', 'state', 'spending', 'took', 'office', '.', ""''""]"
11472,vclaim-pol-11472,"['``', 'today', ',', 'ca', ""n't"", 'rely', '(', 'retirement', 'fund', 'public', 'employees', ')', ',', ""'s"", 'funded', '.', ""''""]"
11473,vclaim-pol-11473,"['``', 'tonight', 'ohio', ',', 'people', 'came', 'vote', 'barack', 'obama', 'unopposed', 'race', 'voted', '(', 'mitt', ')', 'romney', '(', 'rick', ')', 'santorum', 'combined', '.', ""''""]"
11474,vclaim-pol-11474,"['ronald', 'reagan', '’', 'philosophy', '``', 'peace', 'strength', ""''"", '``', 'iranians', 'released', 'hostages', 'day', 'hour', 'reagan', 'sworn', '.', ""''""]"
11475,vclaim-pol-11475,"['``', 'look', 'dictionary', 'definition', 'happiness', 'time', 'founders', '…', 'happiness', 'want', 'ought', '.', ""''""]"
11476,vclaim-pol-11476,"['says', 'federal', 'government', '``', 'tells', 'health', 'insurance', 'companies', 'much', 'money', ""'re"", 'allowed', 'keep', 'receive', 'revenues', '--', '15', 'percent', '.', ""''""]"
11477,vclaim-pol-11477,"['says', 'pension', 'contributions', 'gov', '.', 'chris', 'christie', 'would', 'represent', '``', '75', 'percent', 'total', 'contribution', 'made', 'years', '1995', '2010.', ""'s"", 'right', ',', '15', 'years', ',', 'total', 'state', 'contribution', '$', '2.1', 'billion', '.', ""''""]"
11478,vclaim-pol-11478,"['says', 'opponent', 'beto', '’', 'rourke', '``', 'wants', 'legalize', 'drugs', '.', ""''""]"
11479,vclaim-pol-11479,"['``', 'fifty', 'percent', 'graduating', 'class', 'year', '2012', 'smoked', 'marijuana', 'done', 'illegal', 'drugs', '.', ""''""]"
11480,vclaim-pol-11480,"['``', 'rhode', 'island', 'state', 'officers', 'state-supported', '[', 'colleges', ']', 'carry', 'duties', 'unarmed', '.', ""''""]"
11481,vclaim-pol-11481,"['``', '1982', '2007', 'cost', 'college', 'education', 'increased', '439', 'percent', '.', ""''""]"
11482,vclaim-pol-11482,"['``', 'grandfather', 'came', 'country', 'back', '1925', ',', 'government', 'benefits', '.', ""''""]"
11483,vclaim-pol-11483,"['connie', 'mack', ""'s"", '``', 'real', 'job', 'real', 'world', ""''"", '``', '‘', 'events', 'coordinator', '’', 'hooters', '!', ""''""]"
11484,vclaim-pol-11484,"['atlanta', 'area', '’', 'water', 'planning', 'district', '``', 'national', 'leader', 'conservation', '.', ""''""]"
11485,vclaim-pol-11485,"['``', 'top', '1', 'percent', '(', 'income', 'earners', ')', 'paid', '36.7', 'percent', '(', 'taxes', ')', '.', '...', 'top', '50', 'percent', 'pay', '97.7', 'percent', '.', ""''""]"
11486,vclaim-pol-11486,"['says', '2012', 'state', 'union', 'address', ',', 'president', 'obama', '``', ""n't"", 'even', 'mention', 'deficit', 'debt', '.', ""''""]"
11487,vclaim-pol-11487,"['wisconsin', 'called', 'badger', 'state', '``', 'ancestors', 'came', 'hopes', 'living', 'american', 'dream', 'mining', '.', ""''""]"
11488,vclaim-pol-11488,"['says', 'state', 'comptroller', 'matthew', 'boxer', '``', 'pointed', 'many', 'towns', 'artificially', 'lowering', 'real', 'estate', 'values', 'report', 'trenton', ""''"", 'order', '``', 'get', 'hundreds', 'millions', 'dollars', 'additional', 'school', 'aid', '.', 'kind', 'fraud', 'needs', 'addressed', 'immediately', '.', ""''""]"
11489,vclaim-pol-11489,"['says', 'ted', 'cruz', 'slurred', 'republican', 'senators', 'including', 'john', 'cornyn', '``', 'graybeards', ""''"", '``', 'spineless', 'jellyfish', '.', ""''""]"
11490,vclaim-pol-11490,"['``', '(', 'marcy', ')', 'kaptur', 'fought', 'democrats', ""'"", 'prescription', 'drug', 'benefit', 'seniors', ',', '(', 'dennis', ')', 'kucinich', 'voted', '.', ""''""]"
11491,vclaim-pol-11491,"['``', '[', 'e', ']', 'mployment', 'gwinnett', '3', 'percent', 'last', 'year', ',', 'unemployment', 'lowest', 'five', 'core', 'metro', 'counties', '.', ""''""]"
11492,vclaim-pol-11492,"['president', 'obama', ""'s"", '``', 'budget', 'would', 'call', '$', '25', 'trillion', 'debt', 'end', 'term', ',', 're-elected', '.', ""''""]"
11493,vclaim-pol-11493,"['pasco', 'county', '``', 'opened', '22', 'new', 'schools', 'six', 'years', 'keep', 'pace', 'growth', 'student', 'population', 'implement', 'class', 'size', 'amendment', '.', ""''""]"
11494,vclaim-pol-11494,"['pasco', 'county', 'schools', 'graduation', 'rates', '``', 'substantially', 'higher', 'state', 'average', ""''"", 'dropout', 'rates', '``', 'state', 'average', '.', ""''""]"
11495,vclaim-pol-11495,"['fighting', 'move', 'toughen', 'penalties', 'workplace', 'gender', 'discrimination', ',', 'state', 'sen.', 'glenn', 'grothman', 'said', '``', '’', 'believe', 'women', 'belonged', 'workplace', ""''"", 'belonged', '``', 'home', ',', 'cooking', 'cleaning', 'babies', '.', ""''""]"
11496,vclaim-pol-11496,"['says', '``', 'cut', '13', 'billion', 'dollars', 'state', 'spending', 'two', 'years', '.', ""''""]"
11497,vclaim-pol-11497,"['``', '2011', ',', '28,000', 'new', 'tennessee', 'jobs', 'created', '$', '4', 'billion', 'capital', 'investment', '.', 'jobs4tn', 'plan', 'working', '.', ""''""]"
11498,vclaim-pol-11498,"['``', 'one', 'four', 'young', 'people', 'say', 'victims', '(', 'dating', ')', 'violence', '.', ""''""]"
11499,vclaim-pol-11499,"['``', '[', 'r', ']', 'emember', ',', 'president', 'proposed', 'eliminating', 'charitable', 'deductions', 'higher-income', 'taxpayers', '.', ""''""]"
11500,vclaim-pol-11500,"['``', '2010', '75', 'percent', 'child', 'abuse', 'neglect', 'reports', 'oregon', 'made', 'required', 'report', 'law', '.', ""''""]"
11501,vclaim-pol-11501,"['``', 'larger', 'number', 'shark', 'attacks', 'florida', 'cases', 'voter', 'fraud', '.', ""''""]"
11502,vclaim-pol-11502,"['mitt', 'romney', '``', 'left', 'massachusetts', '$', '1', 'billion', 'debt', '.', ""''""]"
