1032	Donald Trump	But no, Mike Pence, I know, I've seen this rumor.
1033	Donald Trump	It keeps, you know, popping up.
1034	Donald Trump	And Nikki would be great.
1035	Donald Trump	But Mike Pence has done a phenomenal job as Vice President.
1036	Donald Trump	He's our guy.
1037	Donald Trump	He's my friend.
1038	Donald Trump	And look, we have a great team.
1039	Donald Trump	This has been a very strong team.
1040	Brian Kilmeade	Mike Pompeo going to the Senate.
1041	Brian Kilmeade	Are you going to push him to do that?
1042	Donald Trump	So Mike has done an incredible job.
1043	Donald Trump	You know, I have an incredible cabinet.
1044	Donald Trump	We don't get enough credit.
1045	Donald Trump	We have incredible.
1046	Donald Trump	Mike graduated number one at Harvard Law.
1047	Donald Trump	Number one at West Point, is an incredible guy, doing a great job in a very complicated world, doing a great job as secretary of state.
1048	Donald Trump	Remember, they all said, Brian, I'd be in World War III my first day.
1049	Donald Trump	And now they're saying, "Well, he's much more moderate."
1050	Donald Trump	Well, actually, I rebuilt the military to a level that nobody is going to play games with us.
1051	Donald Trump	But if we don't have to use it, that's a good thing, not a bad thing.
1052	Donald Trump	So Mike would win easily in Kansas.
1053	Donald Trump	Great state.
1054	Donald Trump	And it's a Trump state.
1055	Donald Trump	He'd win easily.
1056	Donald Trump	And if I thought they had somebody out there that couldn't win, and Mike would really -- he loves what he's doing.
1057	Donald Trump	But if I thought they had somebody out there that -- and he came to me and said, "Look, I'd rather stay where I am," but he loves Kansas.
1058	Donald Trump	He loves the people of Kansas.
1059	Donald Trump	If he thought there was a chance of losing that seat, I think he would do that, and he would win in a landslide because they love him in Kansas.
1060	Steve Doocy	Well, I am from Kansas, and you're right.
1061	Steve Doocy	It is a great state.
1062	Steve Doocy	I'm Mr. President.
1063	Steve Doocy	A moment ago, you were talking about rumors.
1064	Steve Doocy	I'm sure you saw there was a rumor that, you know, you went to the hospital last week.
1065	Steve Doocy	It wasn't in the schedule.
1066	Donald Trump	Yeah.
1067	Steve Doocy	And obviously something is really the matter with you.
1068	Steve Doocy	So can you tell us what's the matter with you?
1069	Donald Trump	Okay.
1070	Donald Trump	Yeah.
1071	Donald Trump	A lot of things are a matter with me.
1072	Donald Trump	I mean, number one, what did they do this for?
1073	Donald Trump	But I love it.
1074	Donald Trump	You know, one of those things.
1075	Donald Trump	So we had some free time.
1076	Donald Trump	My doctor calls.
1077	Donald Trump	He said, "Would you like to do some work?"
1078	Donald Trump	Because I'm going to be slightly busy in 2020, in January and February, especially if Crazy Nancy does something that nobody ever would even think of doing.
1079	Donald Trump	So I'll be busy interviewing Biden, interviewing, watching the interviews of shifty Schiff, and why he made up all of this stuff, and why he made up my statements.
1080	Donald Trump	So the doctor called, "Sir, would you like to go out" -- because they had three hours -- "Would you like to go out to Walter Reed and do your first part of the physical right?"
1081	Donald Trump	I said, "Yeah, go ahead.
1082	Donald Trump	Let's go."
1083	Donald Trump	So we go out.
1084	Donald Trump	I go there.
1085	Donald Trump	I meet with parents.
1086	Donald Trump	One in particular, I meet with the wife and family of a young soldier who is being operated on and lost his arm and lost a leg.
1087	Donald Trump	Horrible thing.
1088	Donald Trump	And I spent time with them.
1089	Donald Trump	Anyway, I do a very routine part of the physical.
1090	Donald Trump	Get in the car, come back.
1091	Donald Trump	On the way back, I'm hearing that I'm in the hospital.
1092	Donald Trump	And by the way, it just so you know, like literally many, many, many cars go, it's not like -- and they have a press van following -- you know when I go, I'd love to be able to go like the old days, when I get in a car and close the doors, lock them up, and drive.
1093	Donald Trump	Right?
1094	Donald Trump	That doesn't happen anymore.
1095	Donald Trump	It's a little different.
1096	Donald Trump	But we have a press van.
1097	Donald Trump	You know how that works.
1098	Donald Trump	And so, we drive out to Walter Reed, greatest doctors, greatest everything, greatest place you've ever seen, what they can do.
1099	Donald Trump	So I start my physical, go see the soldier, go see the families, did a little tour of the building, then get back in.
1100	Donald Trump	On the way back, I'm hearing rumors that I'm in the hospital.
1101	Donald Trump	Then I'm hearing rumors that I had chest pains.
1102	Donald Trump	Then I'm hearing rumors that I had a massive heart attack.
1103	Donald Trump	Then I'm hearing rumors that I'm not coming back.
1104	Donald Trump	I'm staying at Walter Reed overnight and maybe for a long time.
1105	Donald Trump	And I say -- I come home and my wife says, "Darling, darling, are you okay?"
1106	Donald Trump	I said, "Okay from what?".
1107	Donald Trump	[Laughter] They say, they have it down.
1108	Donald Trump	CNN, mostly CNN, but that stupid MSNBC, which is just as bad.
1109	Donald Trump	Can you imagine?
1110	Donald Trump	I made them so much money on The Apprentice and that's the way -- but anyway those two.
1111	Donald Trump	And so, they started a false narrative.
1112	Steve Doocy	All right.
1113	Donald Trump	And it was this.
1114	Donald Trump	So the doctor gets on.
1115	Donald Trump	He said, "No, no."
1116	Donald Trump	It didn't matter.
1117	Donald Trump	No matter what we told them, they were going with it.
1118	Brian Kilmeade	So your health -- Mr. President, your health is fine.
1119	Donald Trump	Well, let me tell you this.
1120	Donald Trump	I just got back from Austin, Texas, where I was with Tim Cook.
1121	Donald Trump	He's going to be building a one-billion-dollar facility to make whatever he makes.
1122	Donald Trump	You know, that's Apple.
1123	Donald Trump	And he's going to build this incredible facility.
1124	Donald Trump	We toured another facility where they make the Mac Pro, which is phenomenal, which was opening.
1125	Donald Trump	The reason we've opened that day job, they're making all of the Mac Pros all over the world.
1126	Donald Trump	They're making them right in Austin, Texas.
1127	Donald Trump	I spent -- I left early.
1128	Donald Trump	I got home very late.
1129	Donald Trump	And I did many things in between.
1130	Donald Trump	And I was sort of joking to some of the people.
1131	Donald Trump	I said, "Hey, that's not bad considering these people had me all wash up and finished in a hospital that I just get back from a 14-hour day.
1132	Donald Trump	.
1133	Steve Doocy	Yup.
1134	Donald Trump	No.
1135	Donald Trump	It's a disgrace.
1136	Donald Trump	Let me just say what it really is.
1137	Donald Trump	It's fake, disgusting news.
1138	Donald Trump	I'll let you know -- you know what?
1139	Donald Trump	Nothing wrong if you're not feeling well.
1140	Donald Trump	I have --
1141	Steve Doocy	Right.
1142	Steve Doocy	But it wasn't on your schedule, and so people thought, Oh, there must be something.
1143	Steve Doocy	.
1144	Donald Trump	No, because the doctor said, Sir."
1145	Donald Trump	You know, I'm not blaming that.
1146	Brian Kilmeade	Get a phase done.
1147	Donald Trump	You might be able to knock off half of your physical.
1148	Donald Trump	I said, "You know what?
1149	Donald Trump	That's not a bad idea" because I had three hours.
1150	Brian Kilmeade	So, Mr. President --
1151	Donald Trump	Between that and watching a football game that I didn't want to watch.
1152	Donald Trump	What do we -- I had three free hours.
1153	Steve Doocy	All right.
1154	Donald Trump	And he said, "Would you like to do it?"
1155	Donald Trump	So here's the thing.
1156	Donald Trump	It's so disgusting what they do because they knew it wasn't true.
1157	Donald Trump	They went with it.
1158	Donald Trump	After we certified with medical people, we had three medical people call them up to say it's not true.
1159	Donald Trump	They went with it anyway.
1160	Donald Trump	You couldn't kill the story because they're bad people.
1161	Donald Trump	It's fake, corrupt news.
1162	Donald Trump	It's CNN mostly -- Well, Mr. President --
1163	Donald Trump	It --
1164	Brian Kilmeade	I think it does good for your health.
1165	Brian Kilmeade	I'm not a doctor, but if I was to write a prescription, calling in every week to update the country about what's happening might be good for your health.
1166	Brian Kilmeade	That's something to consider.
1167	Brian Kilmeade	You have the phone number.
1168	Donald Trump	Well, you know that I've been doing it for years.
1169	Brian Kilmeade	You have been.
1170	Donald Trump	With your group, I've been doing it years.
1171	Brian Kilmeade	For stress relief.
1172	Donald Trump	It was up to me -- and it is up to me, and we'll do it more often.
1173	Donald Trump	But I have a lot of fun doing it.
1174	Donald Trump	And you know what's the best part?
1175	Donald Trump	We get the true word out.
1176	Donald Trump	And here's a true word.
1177	Donald Trump	Our country is doing great.
1178	Donald Trump	We're respected again.
1179	Donald Trump	Our military is strong.
1180	Donald Trump	We have the number one economy in the world by far.
1181	Donald Trump	And China's never going to catch us as long as we have a smart person where I am.
1182	Donald Trump	They'll never catch us.
1183	Donald Trump	They've had the worst year they've had in 57 years, and we've had the best year we've ever had by far.
1184	Donald Trump	So it's good.
1185	Donald Trump	I get the word out on your show.
1186	Donald Trump	I love your show.
1187	Ainsley Earhardt	Thank you so much, Mr. President, for being with us.
1188	Steve Doocy	Yup.
1189	Brian Kilmeade	President Trump --
1190	Donald Trump	Thanks so much.
1191	Brian Kilmeade	-- thanks so much.
1192	Brian Kilmeade	Thank you.
1193	Brian Kilmeade	All right.
1194	Steve Doocy	All right.
1195	Donald Trump	Goodbye.
