,tweet_ids,tweet_encodings
431,20170126_Trump_ABC_0110,"[-0.02163725 -0.04036834  0.03243768 ... -0.0006614   0.03216524
 -0.01264545]"
432,20170126_Trump_ABC_0110,"[-0.02163725 -0.04036834  0.03243768 ... -0.0006614   0.03216524
 -0.01264545]"
433,20170126_Trump_ABC_0110,"[-0.02163725 -0.04036834  0.03243768 ... -0.0006614   0.03216524
 -0.01264545]"
434,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
435,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
436,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
437,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
438,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
439,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
440,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
441,20170126_Trump_ABC_0103,"[-0.03252975 -0.00418851 -0.03321602 ...  0.00460578  0.02185966
  0.03508676]"
442,20170126_Trump_ABC_0121,"[ 0.01577411 -0.02911103 -0.00928649 ... -0.02300679  0.02987912
  0.03310372]"
443,20170126_Trump_ABC_0133,"[-0.02679757  0.03886211 -0.05095286 ... -0.02397968 -0.00480256
 -0.01167407]"
444,20170126_Trump_ABC_0178,"[ 0.0147923  -0.00655788 -0.00912219 ... -0.0315828  -0.02351151
 -0.04267862]"
445,20170126_Trump_ABC_0180,"[ 0.03418225  0.01115154 -0.00045185 ...  0.02572473  0.01614523
 -0.00982452]"
446,20170126_Trump_ABC_0679,"[-0.00065189 -0.02551518  0.05251605 ...  0.01313854  0.02647489
 -0.0067032 ]"
447,20170126_Trump_ABC_0680,"[ 0.01663819 -0.05060327  0.06101584 ... -0.00468782  0.03865412
  0.01468704]"
448,20170126_Trump_ABC_0319,"[-0.02893149 -0.03470277  0.0523617  ... -0.03319931 -0.03499717
  0.03431309]"
449,20170126_Trump_ABC_0420,"[ 0.02229925 -0.06090376 -0.01577009 ... -0.0185873   0.01171088
  0.02915781]"
450,20170205_Trump_Oreilly_0141,"[ 0.05132028  0.04829452 -0.05191348 ... -0.03024873 -0.04119194
  0.02220206]"
451,20170205_Trump_Oreilly_0216,"[ 0.05244041  0.02201405 -0.03654423 ...  0.04521065 -0.03266605
  0.03892739]"
452,20170205_Trump_Oreilly_0216,"[ 0.05244041  0.02201405 -0.03654423 ...  0.04521065 -0.03266605
  0.03892739]"
453,20170205_Trump_Oreilly_0354,"[-0.01372896 -0.00473713 -0.00300869 ...  0.01881245 -0.00533033
 -0.00804649]"
454,20170205_Trump_Oreilly_0360,"[-0.04177492 -0.02276827 -0.03784383 ...  0.01877071  0.0011384
  0.01566604]"
455,20170205_Trump_Oreilly_0360,"[-0.04177492 -0.02276827 -0.03784383 ...  0.01877071  0.0011384
  0.01566604]"
456,20170205_Trump_Oreilly_0360,"[-0.04177492 -0.02276827 -0.03784383 ...  0.01877071  0.0011384
  0.01566604]"
457,20170205_Trump_Oreilly_0186,"[ 0.03136319  0.03528946 -0.03377614 ...  0.01959234  0.00951218
 -0.00155495]"
458,20170205_Trump_Oreilly_0186,"[ 0.03136319  0.03528946 -0.03377614 ...  0.01959234  0.00951218
 -0.00155495]"
459,20170205_Trump_Oreilly_0185,"[ 0.06370641  0.02075153 -0.00855801 ... -0.0142813   0.00296279
 -0.00159425]"
460,20170205_Trump_Oreilly_0185,"[ 0.06370641  0.02075153 -0.00855801 ... -0.0142813   0.00296279
 -0.00159425]"
461,20170205_Trump_Oreilly_0038,"[ 0.05049787  0.01211323  0.00299221 ...  0.00496757 -0.02973349
  0.02872611]"
462,20170205_Trump_Oreilly_0038,"[ 0.05049787  0.01211323  0.00299221 ...  0.00496757 -0.02973349
  0.02872611]"
463,20170207_Sanders_Cruz_healthcare_debate_0032,"[-0.02080287  0.05837033 -0.02249776 ... -0.02232761 -0.01611988
  0.03968922]"
464,20170207_Sanders_Cruz_healthcare_debate_0041,"[ 0.03566552  0.05011126 -0.05365416 ...  0.0036363   0.03811034
  0.04054597]"
465,20170207_Sanders_Cruz_healthcare_debate_0624,"[-0.01035071  0.01398576  0.00165753 ... -0.01765522 -0.00747767
  0.03433513]"
466,20170207_Sanders_Cruz_healthcare_debate_0265,"[ 0.0003828  -0.03148498 -0.04284177 ...  0.01173134  0.03939199
  0.04954918]"
467,20170207_Sanders_Cruz_healthcare_debate_0314,"[-0.0034215   0.0169704   0.00223458 ... -0.00502891 -0.0280134
  0.01735191]"
468,20170207_Sanders_Cruz_healthcare_debate_0360,"[-0.03764103 -0.02105972 -0.05213265 ...  0.00402476 -0.01815176
  0.04705996]"
469,20170207_Sanders_Cruz_healthcare_debate_0521,"[ 0.02293393  0.0468345  -0.02948453 ...  0.02317305  0.01988257
  0.00415779]"
470,20170207_Sanders_Cruz_healthcare_debate_0521,"[ 0.02293393  0.0468345  -0.02948453 ...  0.02317305  0.01988257
  0.00415779]"
471,20170207_Sanders_Cruz_healthcare_debate_0521,"[ 0.02293393  0.0468345  -0.02948453 ...  0.02317305  0.01988257
  0.00415779]"
472,20170207_Sanders_Cruz_healthcare_debate_0484,"[-0.0085531   0.02172221 -0.03441694 ...  0.00354969 -0.04002864
  0.01355236]"
473,20170207_Sanders_Cruz_healthcare_debate_0687,"[ 0.05786312  0.00601204 -0.06693211 ...  0.02453     0.02047496
  0.02437567]"
474,20170207_Sanders_Cruz_healthcare_debate_0687,"[ 0.05786312  0.00601204 -0.06693211 ...  0.02453     0.02047496
  0.02437567]"
475,20170207_Sanders_Cruz_healthcare_debate_0936,"[ 0.00370295  0.05091008 -0.05293744 ... -0.00369622  0.02750041
 -0.01892864]"
476,20170207_Sanders_Cruz_healthcare_debate_0123,"[-0.01274155  0.03598877 -0.03828002 ... -0.00882739  0.00010683
  0.01562283]"
477,20170216_Trump_press_conference_0105,"[-0.0344216   0.00456277 -0.00421622 ... -0.01457502  0.04785444
  0.02061064]"
478,20170216_Trump_press_conference_0106,"[ 0.0344949   0.02520133 -0.04536064 ... -0.00975454  0.04443504
  0.0112092 ]"
479,20170216_Trump_press_conference_0177,"[-0.00050436  0.0009422   0.01685288 ...  0.04617775  0.02871069
 -0.02563745]"
480,20170216_Trump_press_conference_0178,"[ 0.01680462  0.02410831 -0.02280815 ...  0.01599458 -0.04421034
  0.01494392]"
481,20170216_Trump_press_conference_0448,"[ 0.0125441   0.02151186 -0.03376876 ...  0.02770781  0.00169762
  0.01299422]"
482,20170216_Trump_press_conference_0036,"[-0.00798778 -0.00987924  0.06114766 ... -0.03766332 -0.01141366
  0.02927266]"
483,20170216_Trump_press_conference_0037,"[ 0.02532708  0.0181137  -0.0051062  ... -0.0549535  -0.0287631
  0.04857728]"
484,20170216_Trump_press_conference_0722,"[-0.00294823 -0.02544744 -0.05661291 ... -0.01417825  0.0005077
  0.01852362]"
485,20170216_Trump_press_conference_0277,"[-0.00393563  0.00573866  0.02008011 ...  0.00657069  0.02794617
 -0.04298399]"
486,20170216_Trump_press_conference_0471,"[ 0.0189682  -0.05137917 -0.02893559 ... -0.03237053 -0.02651518
 -0.05334956]"
487,20170216_Trump_press_conference_0543,"[ 0.03091066 -0.0390739  -0.03906003 ... -0.02181481  0.03451989
 -0.03722389]"
488,20170216_Trump_press_conference_0469,"[ 0.02338428  0.03393582 -0.06237786 ... -0.05479577  0.00684855
  0.04655001]"
489,20170216_Trump_press_conference_0963,"[ 0.00684575  0.02431715 -0.06591325 ...  0.01155932 -0.00798029
  0.01032761]"
490,20170218_Trump_Florida_0156,"[ 0.00515522  0.03483373  0.03115874 ...  0.02747471 -0.01681943
 -0.0182547 ]"
491,20170218_Trump_Florida_0161,"[ 0.00072802  0.04053435  0.02281834 ...  0.02291742 -0.02608348
 -0.00988552]"
492,20170218_Trump_Florida_0379,"[ 0.01378903 -0.04975531 -0.01769125 ...  0.0029471   0.03881409
 -0.0168266 ]"
493,20170218_Trump_Florida_0331,"[ 0.02313734 -0.03034252 -0.02407512 ... -0.04056608 -0.01786684
  0.03419297]"
494,20170224_Tump_CPAC_0200,"[ 0.02288398  0.02066223 -0.01989115 ...  0.00702628  0.03393742
 -0.0003355 ]"
495,20170224_Tump_CPAC_0223,"[ 0.01362842  0.00667397 -0.02081438 ...  0.03979724  0.01405532
 -0.03163491]"
496,20170224_Tump_CPAC_0224,"[ 0.01179782 -0.03032541 -0.0037267  ...  0.00120047  0.05630026
  0.0401286 ]"
497,20170224_Tump_CPAC_0261,"[ 0.01801965  0.03763959 -0.03027197 ...  0.00498899  0.02181548
  0.0257875 ]"
498,20170224_Tump_CPAC_0422,"[ 0.01839786  0.02811444  0.05179167 ...  0.0228272  -0.01287033
  0.01775131]"
499,20170224_Tump_CPAC_0257,"[ 0.02874029 -0.04157041  0.04239955 ... -0.01471361  0.00444823
  0.02293614]"
500,20170224_Tump_CPAC_0337,"[ 0.03126432 -0.02873426 -0.02503109 ...  0.0282855   0.02477356
  0.0540617 ]"
501,20170228_Trump_Congress_joint_session_0202,"[-0.01761216  0.03449915  0.0430238  ...  0.02545547  0.00966936
  0.03212319]"
502,20170228_Trump_Congress_joint_session_0320,"[ 0.00854501  0.0462209  -0.03933559 ...  0.02918983 -0.00307339
  0.0517308 ]"
503,20170228_Trump_Congress_joint_session_0322,"[ 0.02991301  0.05399601 -0.02193918 ...  0.01734478 -0.0136327
  0.01968165]"
504,20170228_Trump_Congress_joint_session_0086,"[ 0.04100713 -0.0370216  -0.01215323 ...  0.04252839  0.03926542
  0.02800968]"
505,20170228_Trump_Congress_joint_session_0088,"[ 0.01915509 -0.04075835  0.03872031 ... -0.02604213  0.00923318
 -0.00669218]"
506,20170228_Trump_Congress_joint_session_0047,"[-0.00851575  0.05405026 -0.0569593  ...  0.05583848  0.02070563
  0.03907106]"
507,20170228_Trump_Congress_joint_session_0077,"[ 0.03688149 -0.01647004  0.05062326 ...  0.03703745 -0.02797348
  0.0297273 ]"
508,20170228_Trump_Congress_joint_session_0079,"[ 0.01414817 -0.0339911  -0.01905451 ... -0.02884324  0.01687413
  0.04727409]"
509,20170228_Trump_Congress_joint_session_0187,"[ 0.019263    0.02217694 -0.04649122 ...  0.01129586 -0.00994273
  0.01499203]"
510,20170228_Trump_Congress_joint_session_0137,"[ 0.0106858   0.00509968  0.00587411 ...  0.02760815 -0.04055554
  0.01530313]"
511,20170228_Trump_Congress_joint_session_0206,"[-0.00176362  0.01579269 -0.03184951 ... -0.0025547   0.03997249
 -0.02978571]"
512,20170228_Trump_Congress_joint_session_0213,"[ 0.0396198   0.01161615  0.02260044 ... -0.01887845  0.02726239
  0.02275821]"
513,20170228_Trump_Congress_joint_session_0349,"[ 0.05235574 -0.01295953 -0.05592496 ... -0.03762059 -0.01943375
  0.0565115 ]"
514,20170228_Trump_Congress_joint_session_0351,"[ 2.3523740e-02  4.0708393e-02 -6.3508026e-02 ... -5.0838284e-02
  7.8683424e-06  1.6538346e-02]"
515,20170228_Trump_Congress_joint_session_0353,"[-0.00908478 -0.0345657  -0.00874116 ...  0.02853152 -0.06702487
  0.04808338]"
516,20170315_Trump_Nashville_0296,"[-0.0459428   0.04082261  0.05904996 ...  0.02443911 -0.03474832
 -0.00305449]"
517,20170315_Trump_Nashville_0090,"[ 0.02461785  0.05424244  0.01940809 ...  0.02637018 -0.01122327
  0.03238085]"
518,20170315_Trump_Nashville_0177,"[-0.00539659 -0.03113496 -0.04104716 ...  0.04953231  0.01672311
  0.04803238]"
519,20170323_Trump_Times_Interview_0018,"[-0.01406636 -0.04420986  0.02137661 ... -0.01966888  0.00168292
  0.03282468]"
520,20170323_Trump_Times_Interview_0067,"[-0.0355251  -0.034024    0.02779514 ... -0.05111312 -0.04067658
  0.01280951]"
521,20170323_Trump_Times_Interview_0067,"[-0.0355251  -0.034024    0.02779514 ... -0.05111312 -0.04067658
  0.01280951]"
522,20170323_Trump_Times_Interview_0077,"[-0.02758846 -0.04164579  0.03397347 ... -0.03026396 -0.00027907
 -0.01569692]"
523,20170323_Trump_Times_Interview_0022,"[-0.03947403 -0.04303094  0.00626872 ... -0.0516866   0.00359311
 -0.04299094]"
524,20170323_Trump_Times_Interview_0023,"[ 0.03904852  0.01580436 -0.04129585 ... -0.02085984  0.00084807
  0.02776184]"
525,20170323_Trump_Times_Interview_0024,"[ 0.00998189 -0.05015947 -0.01322167 ...  0.04233293 -0.02547344
  0.04560133]"
526,20170323_Trump_Times_Interview_0185,"[ 0.0464678  -0.01296565 -0.03647645 ...  0.03577703 -0.04727245
  0.04997752]"
527,20170323_Trump_Times_Interview_0075,"[-0.01172642 -0.01566776 -0.03143451 ... -0.01562444 -0.01865
  0.0062623 ]"
528,20170323_Trump_Times_Interview_0075,"[-0.01172642 -0.01566776 -0.03143451 ... -0.01562444 -0.01865
  0.0062623 ]"
529,20170323_Trump_Times_Interview_0149,"[ 0.01293155  0.04311284  0.0212932  ... -0.02682294  0.04323566
 -0.01348926]"
530,20170323_Trump_Times_Interview_0270,"[ 0.03722164 -0.02037077 -0.04860096 ...  0.01743243 -0.0304355
  0.04328014]"
531,20170323_Trump_Times_Interview_0270,"[ 0.03722164 -0.02037077 -0.04860096 ...  0.01743243 -0.0304355
  0.04328014]"
532,20170323_Trump_Times_Interview_0270,"[ 0.03722164 -0.02037077 -0.04860096 ...  0.01743243 -0.0304355
  0.04328014]"
533,20170404_Trump_CEO_TownHall_0103,"[ 0.04903156  0.01902535 -0.03839322 ...  0.01558078  0.02955307
 -0.04033559]"
534,20170404_Trump_CEO_TownHall_0103,"[ 0.04903156  0.01902535 -0.03839322 ...  0.01558078  0.02955307
 -0.04033559]"
535,20170404_Trump_CEO_TownHall_0105,"[ 0.0424804  -0.02111207  0.00342258 ...  0.01654504  0.03642758
 -0.04177531]"
536,20170404_Trump_CEO_TownHall_0105,"[ 0.0424804  -0.02111207  0.00342258 ...  0.01654504  0.03642758
 -0.04177531]"
537,20170404_Trump_CEO_TownHall_0304,"[ 0.02245839 -0.02272328 -0.00987183 ...  0.03751744 -0.01001454
 -0.01054727]"
538,20170404_Trump_CEO_TownHall_0305,"[ 1.7750182e-05  1.3470886e-02  2.8552776e-02 ...  2.5484923e-02
 -3.8670477e-02  1.3716352e-02]"
539,20170404_Trump_CEO_TownHall_0307,"[ 0.01782906 -0.02887497 -0.00993884 ...  0.03646603 -0.01949335
 -0.00683674]"
540,20170404_Trump_CEO_TownHall_0287,"[ 0.03990536 -0.0307537  -0.04217265 ...  0.01533242 -0.03306686
  0.0109656 ]"
541,20170404_Trump_CEO_TownHall_0293,"[ 0.04954775 -0.01320149  0.00425076 ...  0.05237307  0.01104134
  0.05587346]"
542,20170424_Trump_AP_interview_0070,"[ 0.00451655  0.04107247 -0.0434996  ...  0.03822932 -0.03205582
  0.04508822]"
543,20170424_Trump_AP_interview_0535,"[ 0.01799705  0.00237121  0.00269975 ... -0.0451436   0.00248018
 -0.01563502]"
544,20170424_Trump_AP_interview_0412,"[ 0.02796011  0.00725536 -0.03873696 ... -0.05196783  0.02003006
 -0.04647657]"
545,20170424_Trump_AP_interview_0387,"[ 0.01328341 -0.00226426 -0.00116062 ...  0.00351977 -0.02560288
 -0.02531156]"
546,20170424_Trump_AP_interview_0387,"[ 0.01328341 -0.00226426 -0.00116062 ...  0.00351977 -0.02560288
 -0.02531156]"
547,20170430_Trumo_CBS_FactTheNation_0511,"[-0.02206623 -0.017846   -0.05404952 ... -0.03783019 -0.01360682
 -0.00686131]"
548,20170430_Trumo_CBS_FactTheNation_0007,"[ 0.03354241 -0.02893378 -0.00817016 ... -0.01929673 -0.00178202
  0.01772009]"
549,20170512_Trump_NBC_holt_interview_0184,"[-0.0091247  -0.02059634  0.03315637 ... -0.06325321 -0.02412114
 -0.02356092]"
550,20170601_Trump_Paris_Climate_0059,"[ 0.04026482  0.01584412 -0.01381082 ...  0.00789588 -0.02070454
  0.04039141]"
551,20170713_Trump_Roberston_interiew_0079,"[ 0.00807643  0.02720618 -0.00135578 ...  0.02502501 -0.02977549
  0.0197576 ]"
552,20170713_Trump_Roberston_interiew_0244,"[-0.052141   -0.02191507  0.04606244 ... -0.04472094 -0.01912571
 -0.03728704]"
553,20170713_Trump_Roberston_interiew_0249,"[-0.00726651 -0.04007131  0.00762506 ... -0.0056638  -0.03404792
 -0.01920845]"
554,20170713_Trump_Roberston_interiew_0257,"[-0.02281612 -0.02576743 -0.00846771 ... -0.03694582 -0.0571467
 -0.05925022]"
555,20170713_Trump_Roberston_interiew_0257,"[-0.02281612 -0.02576743 -0.00846771 ... -0.03694582 -0.0571467
 -0.05925022]"
556,20170713_Trump_Roberston_interiew_0313,"[ 0.03993035  0.00902852 -0.01754354 ...  0.03413815  0.01726403
 -0.03395655]"
557,20170713_Trump_Roberston_interiew_0313,"[ 0.03993035  0.00902852 -0.01754354 ...  0.03413815  0.01726403
 -0.03395655]"
558,20170713_Trump_Roberston_interiew_0314,"[ 0.05339643  0.01812798 -0.02513085 ...  0.01503906 -0.00822279
 -0.04403142]"
559,20170713_Trump_Roberston_interiew_0314,"[ 0.05339643  0.01812798 -0.02513085 ...  0.01503906 -0.00822279
 -0.04403142]"
560,20170724_Trump_Healthcare_0095,"[ 0.03663982  0.02319597  0.00684441 ... -0.0129542   0.03838644
  0.01435778]"
561,20170803_Trump_WV_0163,"[ 0.01633364 -0.00842882 -0.00112094 ...  0.0093153  -0.02720824
  0.01311392]"
562,20170822_Trump_phoenix_0204,"[-0.01675302  0.00879466 -0.03439094 ... -0.00368083 -0.04783425
 -0.01184341]"
563,20170822_Trump_phoenix_0259,"[ 0.02465182  0.03790735  0.02342245 ... -0.02186645 -0.05925858
 -0.0037368 ]"
564,20170822_Trump_phoenix_0017,"[-0.01529142 -0.05256788  0.05932069 ... -0.02844403 -0.00077747
  0.03999025]"
565,20170822_Trump_phoenix_0116,"[ 0.0535112   0.03945633  0.01571967 ...  0.03721501  0.00840965
 -0.01272032]"
566,20170822_Trump_phoenix_0509,"[ 0.0399816   0.05541962  0.0212936  ...  0.03698803 -0.01728826
  0.03924916]"
567,20170822_Trump_phoenix_0509,"[ 0.0399816   0.05541962  0.0212936  ...  0.03698803 -0.01728826
  0.03924916]"
568,20170822_Trump_phoenix_0604,"[ 0.04436934  0.05503618 -0.03405401 ... -0.00335115 -0.02193777
  0.02243221]"
569,20170822_Trump_phoenix_0424,"[-0.01281556 -0.0039424  -0.04480138 ...  0.02074636 -0.04564337
  0.02395942]"
570,20170822_Trump_phoenix_0325,"[-0.01148468  0.00194799  0.0162835  ...  0.01833295 -0.04092321
  0.020545  ]"
571,20170919_Trump_UNGA_0149,"[-0.01817298  0.02018821 -0.04269282 ...  0.01006651  0.01371671
  0.04179909]"
572,20170919_Trump_UNGA_0150,"[ 0.01542952  0.00637304  0.02157748 ...  0.03399637 -0.0278158
 -0.01660925]"
573,20170919_Trump_UNGA_0042,"[-0.0460371   0.02257506 -0.04736829 ... -0.03187968  0.00280406
 -0.00130607]"
574,20170919_Trump_UNGA_0103,"[ 0.045321    0.03110013 -0.0129513  ...  0.01907838 -0.00040016
  0.0111342 ]"
575,20180426_Trump_Fox_Friends_0036,"[ 0.02982073  0.01239159 -0.03020585 ...  0.02533079 -0.03166325
 -0.03072301]"
576,20180426_Trump_Fox_Friends_0038,"[ 0.05382665  0.00923911  0.03452813 ...  0.04468812  0.00819662
 -0.00489238]"
577,20180426_Trump_Fox_Friends_0038,"[ 0.05382665  0.00923911  0.03452813 ...  0.04468812  0.00819662
 -0.00489238]"
578,20180426_Trump_Fox_Friends_0315,"[-0.00145577  0.01403415 -0.00694757 ... -0.02429814 -0.04347716
  0.03946767]"
579,20180426_Trump_Fox_Friends_0316,"[ 0.02270733  0.03747195 -0.02814565 ...  0.00719758 -0.04896187
  0.03973285]"
580,20180426_Trump_Fox_Friends_0317,"[-0.02019567  0.04166846 -0.04897972 ... -0.01263849 -0.03120651
  0.02049696]"
581,20180426_Trump_Fox_Friends_0544,"[ 0.022216   -0.00609982 -0.04136487 ... -0.05734837  0.00813193
 -0.00281635]"
582,20180426_Trump_Fox_Friends_0545,"[ 0.01903399  0.02508911 -0.02711733 ...  0.00913246 -0.0105681
 -0.02472345]"
583,20180426_Trump_Fox_Friends_0545,"[ 0.01903399  0.02508911 -0.02711733 ...  0.00913246 -0.0105681
 -0.02472345]"
584,20180426_Trump_Fox_Friends_0553,"[ 0.01680139 -0.00685549 -0.00852741 ...  0.03242192 -0.00510643
 -0.0214503 ]"
585,20180426_Trump_Fox_Friends_0554,"[-0.02560842 -0.02717634  0.01607643 ... -0.05369248  0.03133217
 -0.03072625]"
586,20180504_Trumo_NRA_0381,"[ 0.0484151   0.0464673  -0.0437844  ...  0.03259609  0.00125457
  0.02358317]"
587,20180504_Trumo_NRA_0408,"[ 0.06353804 -0.00803105 -0.00556937 ...  0.04631229 -0.01429358
  0.05908703]"
588,20180504_Trumo_NRA_0132,"[ 0.05260079 -0.0305143  -0.04446249 ... -0.01289958  0.01126653
 -0.04902743]"
589,20180504_Trumo_NRA_0133,"[ 0.05105731 -0.00090458 -0.01682789 ... -0.03150288 -0.03481432
 -0.02635622]"
590,20180504_Trumo_NRA_0134,"[ 0.03501202 -0.03326575  0.0005486  ... -0.03840733  0.04115324
 -0.0456206 ]"
591,20180504_Trumo_NRA_0345,"[ 0.02211433  0.04526991 -0.02373842 ...  0.03545614 -0.00038399
 -0.01809378]"
592,20180504_Trumo_NRA_0378,"[ 0.03824712 -0.01492304  0.00145723 ... -0.01996149  0.02066703
  0.02271657]"
593,20180525_Trump_Naval_0176,"[ 0.04256363  0.03726046  0.02323286 ...  0.01568434 -0.05084732
 -0.03873155]"
594,20180612_Trump_Singapore_0436,"[ 0.02968603 -0.03050361 -0.05361899 ... -0.02807749 -0.03096399
  0.04130919]"
595,20180612_Trump_Singapore_0438,"[ 0.03846491  0.01254759  0.05276537 ...  0.03712561 -0.045947
 -0.00752319]"
596,20180612_Trump_Singapore_0438,"[ 0.03846491  0.01254759  0.05276537 ...  0.03712561 -0.045947
 -0.00752319]"
597,20180615_Trump_lawn_0219,"[ 0.01439787  0.01936506 -0.00137992 ...  0.05150004 -0.00626721
  0.04623087]"
598,20180615_Trump_lawn_0220,"[ 0.04030066  0.0063605   0.02589897 ...  0.02066894 -0.01500494
 -0.01315693]"
599,20180615_Trump_lawn_0221,"[-0.0163269   0.01165082 -0.02760455 ... -0.01847422  0.00441484
 -0.02574151]"
600,20180615_Trump_lawn_0163,"[-0.00174931 -0.0334073  -0.01174501 ...  0.02966987 -0.00879606
 -0.03908297]"
601,20180615_Trump_lawn_0164,"[ 0.03843565  0.01721047 -0.04711403 ...  0.0199678  -0.02534293
 -0.00518061]"
602,20180615_Trump_lawn_0160,"[-0.02108781 -0.02231372  0.03291735 ... -0.0064019   0.00876313
 -0.04647316]"
603,20180615_Trump_lawn_0442,"[ 0.03647328 -0.00575343 -0.047111   ... -0.04382037 -0.01502708
  0.04104294]"
604,20180628_Trump_NorthDakota_0295,"[ 0.05540428 -0.00815816 -0.00318882 ...  0.02756125 -0.00608933
  0.05955219]"
605,20180628_Trump_NorthDakota_0346,"[-0.01357839 -0.04990039 -0.0043965  ...  0.00263696  0.012187
  0.01386803]"
606,20180628_Trump_NorthDakota_0346,"[-0.01357839 -0.04990039 -0.0043965  ...  0.00263696  0.012187
  0.01386803]"
607,20180628_Trump_NorthDakota_0348,"[ 0.03411911 -0.00360181  0.03853105 ...  0.03043557  0.03496673
  0.01663923]"
608,20180628_Trump_NorthDakota_0348,"[ 0.03411911 -0.00360181  0.03853105 ...  0.03043557  0.03496673
  0.01663923]"
609,20180628_Trump_NorthDakota_0568,"[-0.00508397  0.02978138  0.0065858  ...  0.00260797 -0.0452747
 -0.03392733]"
610,20180712_Trump_NATO_0008,"[ 0.01230589  0.033772   -0.04227031 ... -0.00707493 -0.03554462
  0.03131286]"
611,20180712_Trump_NATO_0009,"[ 0.0253523  -0.00012386  0.05628623 ... -0.00570799 -0.03333338
 -0.02653822]"
612,20180712_Trump_NATO_0067,"[-0.00316594 -0.00812082 -0.03907011 ...  0.03809523 -0.05215355
  0.00927735]"
613,20180712_Trump_NATO_0521,"[ 0.0001305   0.0032578  -0.05141822 ...  0.03353932  0.04481689
 -0.03128452]"
614,20180712_Trump_NATO_0647,"[ 0.05959639  0.04812565 -0.05461428 ... -0.00137069  0.00825343
  0.01197151]"
615,20180712_Trump_NATO_0648,"[ 0.05798529  0.06059024 -0.04758647 ... -0.0150871   0.01034757
  0.02557381]"
616,20180731_Trump_Tampa_0323,"[-0.03377842 -0.02559392 -0.03087443 ... -0.0330033   0.03388674
  0.03341769]"
617,20180731_Trump_Tampa_0381,"[ 0.02589384 -0.03546072 -0.03901947 ...  0.02448292  0.01606576
  0.02288724]"
618,20180731_Trump_Tampa_0257,"[ 0.03589851  0.02186841  0.01101031 ...  0.00752574 -0.00196701
  0.04830052]"
619,20180731_Trump_Tampa_0261,"[ 0.05985693  0.04127046 -0.02717225 ...  0.00279772 -0.00603711
 -0.03954771]"
620,20180731_Trump_Tampa_0377,[0.0305266  0.03279255 0.02451095 ... 0.03058039 0.02254237 0.02762807]
621,20180731_Trump_Tampa_0373,"[ 0.05352044 -0.02735312 -0.02066914 ...  0.00852073 -0.00129837
  0.05191881]"
622,20180731_Trump_Tampa_0373,"[ 0.05352044 -0.02735312 -0.02066914 ...  0.00852073 -0.00129837
  0.05191881]"
623,20180731_Trump_Tampa_0446,"[ 0.0091072   0.02992979 -0.04119336 ...  0.0191544   0.01389013
  0.0081747 ]"
624,20180821_Trump_Charleston_0036,"[ 0.02139064 -0.01665631  0.01520694 ... -0.01227932 -0.01092364
  0.01946231]"
625,20180821_Trump_Charleston_0037,"[-0.0116866  -0.00751141 -0.01590895 ...  0.0083291  -0.03985176
  0.03390107]"
626,20180821_Trump_Charleston_0651,"[-0.00432611  0.045642   -0.0169578  ...  0.02166976  0.00305896
 -0.00150696]"
627,20180821_Trump_Charleston_0666,"[ 0.04936786  0.0264473  -0.04170014 ...  0.04064284 -0.01307724
  0.01990422]"
628,20180821_Trump_Charleston_0570,"[ 0.04276377 -0.02257725 -0.04445321 ...  0.03678407 -0.05248387
  0.05223082]"
629,20180821_Trump_Charleston_0314,"[ 0.03709203 -0.00881138  0.01201679 ...  0.02200415  0.02392717
 -0.02355656]"
630,20180821_Trump_Charleston_0320,"[ 0.00601175 -0.0382465   0.05181995 ...  0.0136039  -0.00138692
  0.00309695]"
631,20180821_Trump_Charleston_0340,"[ 0.00781588 -0.04431861  0.00419605 ...  0.03109971  0.02592205
 -0.0194058 ]"
632,20181015_60_min_0001,"[ 0.01685018  0.0006628   0.03543152 ... -0.04700989 -0.0476284
 -0.03372288]"
633,20181015_60_min_0001,"[ 0.01685018  0.0006628   0.03543152 ... -0.04700989 -0.0476284
 -0.03372288]"
634,20181015_60_min_0004,"[ 0.00603002  0.00291675  0.01841475 ... -0.04808262 -0.01512649
 -0.00466979]"
635,20181015_60_min_0004,"[ 0.00603002  0.00291675  0.01841475 ... -0.04808262 -0.01512649
 -0.00466979]"
636,20181015_60_min_0005,"[ 0.00888275 -0.03466726 -0.02749482 ... -0.04099591  0.02109694
 -0.0438677 ]"
637,20181015_60_min_0209,"[ 0.05020437  0.01594646 -0.03830958 ...  0.02568713 -0.01779726
  0.01719932]"
